date	likes	retweets	text	username	filtered_text	labels	x	y	vader_polarity
Fri Jun 15 17:19:10 +0000 2018	0	0	@cathysloanva Yes!	jahimes	yesterday i introduce the safety act to encourage smagun technology crime with stolen gun accident child death all could be reduce and we do it with incentive not mandate everyone should be able to suppo this lifesaving measure	2	-34.339492797851555	-24.50937080383301	-0.8176
Fri Jun 15 16:17:15 +0000 2018	99	23	Yesterday, I introduced the SAFETY Act to encourage smart-gun technology. Crimes with stolen guns, accidents, child death - all could be reduced. And we do it with incentives, not mandates. Everyone should be able to support this life-saving measure.	jahimes	mikegrunwald iran deal promise be insufficient even verification prove nothingnoh korea deal promise be awesome verificat	2	-22.68158531188965	-18.590490341186523	0.8271
Wed Jun 13 23:36:14 +0000 2018	0	574	"RT @MikeGrunwald: Iran Deal: Promises are insufficient, even verification proves nothing.
North Korea deal: Promises are awesome, verificat…"	jahimes	weve forget some fundamental truths latelyprotests be suppose to make you uncomfoablerepoers be suppose to ask probe and annoy questionscitizens be suppose to challenge their governmentmessy yup democracy yup	1	-9.635293006896973	31.08713531494141	-0.1779
Wed Jun 13 20:43:11 +0000 2018	3227	1237	"We’ve forgotten some fundamental truths lately:

Protests are supposed to make you uncomfortable.

Reporters are supposed to ask probing and annoying questions.

Citizens are supposed to challenge their government.

Messy? Yup. Democracy? Yup."	jahimes	the united state of america be a nation of immigrant and a nation of decency immigrant be an economic moral and spiritual strength of this country and need to be treat as people	9	18.878353118896484	-10.070051193237305	0.8271
Thu Jun 14 16:51:41 +0000 2018	12	5	Happy #Pride Month! https://t.co/PHMCNw6vUk	janschakowsky	repcummings the housegop have spend million investigate clinton yet they refuse to compel the trump administration to turn over do	2	-28.196706771850586	-20.87212371826172	-0.296
Thu Jun 14 14:02:23 +0000 2018	0	2536	RT @RepCummings: The @HouseGOP has spent millions investigating Clinton, yet they refuse to compel the Trump Administration to turn over do…	janschakowsky	update on today familiesbelongtogether action and civil disobediencethe trump administration policy institutionalize child abuse be a new low even for them we wont stop fighting back	2	-34.311290740966804	-24.54379463195801	-0.5109
Wed Jun 13 21:51:14 +0000 2018	0	48	RT @RepGutierrez: Thank you @RepEspaillat and all our allies @janschakowsky @repjohnlewis @repjoecrowley @RepRaulGrijalva @RepJimmyGomez @R…	janschakowsky	foxbusiness jasoninthehouse the ig repo that come out i think really show the animus and the aggressive nature its a sad d	8	-1.77794086933136	2.9092595577239986	-0.5719
Fri Jun 15 12:35:42 +0000 2018	258	34	With @3doorsdown today on @foxandfriends foxnews… https://t.co/aa46zmR4W4	jasoninthehouse	foxandfriends jasoninthehouse all of this staed because hillary clinton set up her private server	1	-9.049721717834473	31.91897392272949	0.0
Fri Jun 15 12:01:47 +0000 2018	0	5800	RT @foxandfriends: .@jasoninthehouse: All of this started because Hillary Clinton set up her private server https://t.co/rLzjDRxxxm	jasoninthehouse	foxandfriends jasoninthehouse anonymous fbi employee in doj ig repo need to be unmasked they need to be hold accountable http	0	2.439605474472046	12.707176208496096	0.0
Fri Jun 15 12:01:29 +0000 2018	0	440	RT @foxandfriends: .@jasoninthehouse: Anonymous FBI employees in DOJ IG report need to be unmasked. They need to be held accountable. https…	jasoninthehouse	foxfriendsfirst the american people have be lose because the most trusted law enforcement agency in the worldthey have be en	2	-22.67209243774414	-18.602439880371094	0.1761
Fri Jun 15 11:59:39 +0000 2018	0	152	RT @FoxFriendsFirst: “The American people have been losing because the most trusted law enforcement agency in the world...they have been en…	jasoninthehouse	it be a pleasure to join sheila liaugminas on relevant radio for a productive discussion on the recent development with noh korea acloserlookshow sheilarepos	2	-21.118427276611328	-15.471019744873047	0.7096
Thu Jun 14 22:38:45 +0000 2018	2	2	It was a pleasure to join Sheila Liaugminas on Relevant Radio for a productive discussion on the recent developments with North Korea. @ACloserLookShow @sheilareports https://t.co/NxgRgCFpBq	JeffFortenberry	today celebrate year of service by the united state army the force have grow and the tactic have change but the spirit remain armybday usarmy	9	18.8516902923584	-10.073004722595217	0.6486
Thu Jun 14 22:35:57 +0000 2018	4	2	Today celebrates 243 years of service by the United States Army. The force has grown and the tactics have changed, but the spirit remains. #ArmyBDay @USArmy	JeffFortenberry	great to meet with the nebraska rural electric association it be great to answer their question on what its like to be a member of congress and offer my insight of the federal government nppdnews energy	9	20.979724884033203	-13.681458473205565	0.9153
Thu Jun 14 22:31:41 +0000 2018	3	2	Great to meet with the Nebraska Rural Electric Association! It was great to answer their questions on what it’s like to be a Member of Congress and offer my insights of the federal government. @NPPDnews #Energy https://t.co/k0bupPqGhX	JeffFortenberry	i have be work with my congressional colleague to fund a robust national defense architecture i recently speak before the appropriation committee to explore replace our age open sky treaty aircraft vital for international arm control	2	-34.17034149169922	-24.820955276489254	0.6249
Thu Jun 14 22:28:28 +0000 2018	4	3	I have been working with my Congressional colleagues to fund a robust national defense architecture. I recently spoke before the Appropriations committee to explore replacing our aged Open Skies Treaty aircraft vital for international arms control. https://t.co/9Z58Uge1I1 https://t.co/yrzDEtkrvn	JeffFortenberry	foxnews jefffoenberry i think the president action here be bold theyre historic tucker http	4	-1.665091037750244	-5.538844585418701	0.3818
Fri Jun 15 16:53:01 +0000 2018	3516	1566	"President Trump is right. We need to pass an immigration bill that’s consistent with the mandate of the 2016 election:

-Secure our borders
-Build the wall
-End chain migration
-End the visa lottery
-Stop sanctuary cities
-Reform asylum laws"	Jim_Jordan	cuomoprimetime really i mean chris come on gop rep jim jordan respond with incredulity to the igs statement that five bias f	3	-8.217441558837889	1.6226394176483154	-0.1027
Fri Jun 15 02:17:32 +0000 2018	0	278	RT @CuomoPrimeTime: “Really… I mean Chris, come on.” GOP Rep. Jim Jordan responds with incredulity to the IG's statement that five biased F…	Jim_Jordan	housejudiciary in review this repo it be clear the fbi and doj withheld relevant text communication between lisa page and peter	0	3.2517168521881104	13.879278182983398	0.3818
Fri Jun 15 00:55:42 +0000 2018	0	3251	RT @HouseJudiciary: In reviewing this report it is clear the FBI and DOJ withheld relevant text communications between Lisa Page and Peter…	Jim_Jordan	realdonaldtrump happy flagday	9	8.331223487854004	3.670179605484009	0.5719
Thu Jun 14 23:33:20 +0000 2018	0	16367	RT @realDonaldTrump: Happy #FlagDay🇺🇸 https://t.co/KEUMfnoHIv	Jim_Jordan	on the th anniversary of the daca program establishment i pledge to continue fight for legislation that will protect dreamer	9	14.388262748718262	-3.766247749328613	0.0
Fri Jun 15 16:46:51 +0000 2018	9	3	On the 6th Anniversary of the #DACA program’s establishment, I pledge to continue fighting for legislation that will protect #Dreamers.	JimLangevin	proud to see democrat score another victory thehillbaseball game last night even more proud to see stevescalise staing at second base during an evening of bipaisanship to raise money for charity cbg	1	-10.284439086914062	29.506139755249023	0.8402
Thu Jun 14 19:32:40 +0000 2018	2	1	"Today, I introduced the Safe Home Act w/ @RepTomMarino to make it clear that child welfare authorities can investigate cases of “rehoming”. 

https://t.co/9zwy4sa4er https://t.co/3UhNASJ6La"	JimLangevin	enjoy meeting with risds denali tiller and hear powerful story from the family feature in ribased documentary tremaisondasan	0	2.987521886825561	13.588245391845705	0.7184
Thu Jun 14 18:10:49 +0000 2018	3	2	Enjoyed meeting with @RISD’s Denali Tiller and hearing powerful stories from the families featured in RI-based documentary @TreMaisonDasan. https://t.co/6tPmaSwSgK	JimLangevin	today and every day we honor the american flag and the ideal of libey and equality that it represent happyflagday	9	11.52908706665039	0.07050434499979019	0.765
Fri Jun 15 16:48:06 +0000 2018	0	1	Rep. Sensenbrenner Introduces Bill to Alleviate Doctor Shortage in Underserved Communities https://t.co/SsToNo3cuY	JimPressOffice	rep sensenbrennerbacked legislation to fight synthetic opioids clear house	2	-22.67205810546875	-18.602176666259766	0.0
Fri Jun 15 16:47:50 +0000 2018	0	1	Rep. Sensenbrenner-Backed Legislation to Fight Synthetic Opioids Clears House https://t.co/3krJsWQlTR	JimPressOffice	housejudiciary there be too many tragic story too many life destroy by opioids housegop be fight the opioidcrisis head	2	-21.09360885620117	-15.533135414123535	-0.8442
Fri Jun 15 13:52:41 +0000 2018	0	10	RT @HouseJudiciary: There are too many tragic stories, too many lives destroyed by #opioids.  @HouseGOP is fighting the #opioidcrisis head…	JimPressOffice	housegop to wish a very happy bihday	9	9.239436149597168	3.0370259284973145	0.7713
Tue Jun 12 13:01:09 +0000 2018	0	63	RT @HouseGOP: RT to wish #41 a very happy birthday! https://t.co/liKJiDqrLJ	JimPressOffice	repcleaver the daca kid werent enough so they find some more hostage	9	8.317410469055176	3.6478805541992183	0.0
Fri Jun 15 16:30:25 +0000 2018	0	38	RT @LissandraVilla: I asked @GreyhoundBus about this letter, and a spokesperson told me they are discussing internally. Here’s the statemen…	JoaquinCastrotx	dreamer be our teacher our servicemembers our student and our nation future on the th anniversary of daca today we must continue forge a path forward for our nation dreamer that be not tie directly to fund for a border wall	9	21.753887176513672	-14.738398551940918	0.0
Fri Jun 15 16:12:30 +0000 2018	0	148	RT @repcleaver: The #DACA kids weren't enough, so they found some more hostages. https://t.co/iwibXtsZcL	JoaquinCastrotx	chrislhayes raicestexas say there be parent who have be wait four month postdepoation for the us to return their b	5	-19.11976432800293	4.43736743927002	0.0
Fri Jun 15 15:03:44 +0000 2018	196	98	#Dreamers are our teachers, our servicemembers, our students, and our nation’s future. On the 6th anniversary of #DACA today, we must continue forging a path forward for our nation's #Dreamers that is not tied directly to funding for a border wall. https://t.co/7FGoKM5whP	JoaquinCastrotx	annmariepoli mr castro be right it be trumps practice in business to drop bomb then take advantage during clean up these childre	1	-9.495408058166504	31.52665901184082	-0.1531
